"Notes"	"States"	"States Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Utah"	"49"	"32 years"	"32"	"Male"	"M"	"2011"	"2011"	22702
	"Utah"	"49"	"32 years"	"32"	"Male"	"M"	"2012"	"2012"	23612
	"Utah"	"49"	"32 years"	"32"	"Male"	"M"	"2013"	"2013"	23190
	"Utah"	"49"	"32 years"	"32"	"Male"	"M"	"2014"	"2014"	23022
	"Utah"	"49"	"32 years"	"32"	"Male"	"M"	"2015"	"2015"	22859
	"Utah"	"49"	"33 years"	"33"	"Female"	"F"	"2011"	"2011"	21420
	"Utah"	"49"	"33 years"	"33"	"Female"	"F"	"2012"	"2012"	21639
	"Utah"	"49"	"33 years"	"33"	"Female"	"F"	"2013"	"2013"	22908
	"Utah"	"49"	"33 years"	"33"	"Female"	"F"	"2014"	"2014"	22362
	"Utah"	"49"	"33 years"	"33"	"Female"	"F"	"2015"	"2015"	22412
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2011"	"2011"	22378
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2012"	"2012"	22653
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2013"	"2013"	23652
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2014"	"2014"	23170
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2015"	"2015"	23166
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2011"	"2011"	20854
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2012"	"2012"	21418
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2013"	"2013"	21619
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2014"	"2014"	22810
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2015"	"2015"	22352
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2011"	"2011"	21750
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2012"	"2012"	22305
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2013"	"2013"	22631
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2014"	"2014"	23540
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2015"	"2015"	23114
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2011"	"2011"	19487
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2012"	"2012"	20831
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2013"	"2013"	21485
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2014"	"2014"	21602
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2015"	"2015"	22869
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2011"	"2011"	20357
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2012"	"2012"	21742
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2013"	"2013"	22324
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2014"	"2014"	22577
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2015"	"2015"	23607
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2011"	"2011"	18933
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2012"	"2012"	19512
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2013"	"2013"	20882
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2014"	"2014"	21508
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2015"	"2015"	21688
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2011"	"2011"	19587
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2012"	"2012"	20335
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2013"	"2013"	21671
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2014"	"2014"	22235
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2015"	"2015"	22600
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2011"	"2011"	17719
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2012"	"2012"	18902
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2013"	"2013"	19522
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2014"	"2014"	20864
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2015"	"2015"	21542
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2011"	"2011"	18324
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2012"	"2012"	19643
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2013"	"2013"	20332
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2014"	"2014"	21718
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2015"	"2015"	22282
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2011"	"2011"	17204
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2012"	"2012"	17709
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2013"	"2013"	18975
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2014"	"2014"	19530
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2015"	"2015"	20932
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2011"	"2011"	17800
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2012"	"2012"	18378
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2013"	"2013"	19697
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2014"	"2014"	20319
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2015"	"2015"	21789
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2011"	"2011"	17063
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2012"	"2012"	17226
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	17680
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	18898
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	19533
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2011"	"2011"	17793
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2012"	"2012"	17738
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2013"	"2013"	18360
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2014"	"2014"	19600
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2015"	"2015"	20295
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2011"	"2011"	17285
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2012"	"2012"	17044
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	17211
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	17661
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	18885
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2011"	"2011"	18027
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2012"	"2012"	17791
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2013"	"2013"	17737
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2014"	"2014"	18392
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2015"	"2015"	19623
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2011"	"2011"	16822
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2012"	"2012"	17261
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	17017
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	17093
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	17627
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2011"	"2011"	17649
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2012"	"2012"	17995
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2013"	"2013"	17745
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2014"	"2014"	17670
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2015"	"2015"	18368
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	15725
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2012"	"2012"	16844
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	17271
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	17053
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	17100
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2011"	"2011"	16132
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2012"	"2012"	17605
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	17974
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	17699
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	17700
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2011"	"2011"	14869
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2012"	"2012"	15721
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	16817
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	17285
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	17009
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2011"	"2011"	15537
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2012"	"2012"	16103
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	17605
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	17990
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	17711
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2011"	"2011"	14559
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2012"	"2012"	14803
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	15701
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	16781
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	17249
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2011"	"2011"	15259
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2012"	"2012"	15478
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	16120
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	17483
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	17902
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2011"	"2011"	14243
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2012"	"2012"	14492
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	14766
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	15705
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	16801
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2011"	"2011"	14755
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2012"	"2012"	15289
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	15408
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	16088
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	17472
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2011"	"2011"	14759
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2012"	"2012"	14233
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	14483
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	14857
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	15757
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2011"	"2011"	15012
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2012"	"2012"	14698
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	15245
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	15365
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	16100
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2011"	"2011"	15229
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2012"	"2012"	14778
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	14258
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	14511
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	14859
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2011"	"2011"	15213
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2012"	"2012"	14989
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2013"	"2013"	14695
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2014"	"2014"	15213
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2015"	"2015"	15316
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2011"	"2011"	15621
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2012"	"2012"	15191
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2013"	"2013"	14733
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2014"	"2014"	14249
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2015"	"2015"	14490
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2011"	"2011"	15559
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2012"	"2012"	15192
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2013"	"2013"	14978
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2014"	"2014"	14690
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2015"	"2015"	15188
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2011"	"2011"	15644
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2012"	"2012"	15554
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2013"	"2013"	15161
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2014"	"2014"	14698
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2015"	"2015"	14241
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2011"	"2011"	15621
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2012"	"2012"	15575
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2013"	"2013"	15100
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2014"	"2014"	15004
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2015"	"2015"	14635
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2011"	"2011"	15946
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2012"	"2012"	15665
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2013"	"2013"	15554
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2014"	"2014"	15171
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2015"	"2015"	14696
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2011"	"2011"	15676
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2012"	"2012"	15559
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2013"	"2013"	15446
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2014"	"2014"	14947
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2015"	"2015"	14907
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2011"	"2011"	15823
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2012"	"2012"	15909
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2013"	"2013"	15666
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2014"	"2014"	15527
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2015"	"2015"	15166
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2011"	"2011"	15786
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2012"	"2012"	15701
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2013"	"2013"	15541
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2014"	"2014"	15406
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2015"	"2015"	14989
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2011"	"2011"	15492
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2012"	"2012"	15828
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2013"	"2013"	15912
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2014"	"2014"	15670
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2015"	"2015"	15544
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2011"	"2011"	15082
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2012"	"2012"	15695
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	15606
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	15480
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	15342
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2011"	"2011"	15428
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2012"	"2012"	15464
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	15784
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	15847
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	15701
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2011"	"2011"	15085
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2012"	"2012"	15016
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	15591
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	15550
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	15389
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2011"	"2011"	15280
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2012"	"2012"	15355
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	15422
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	15791
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	15833
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2011"	"2011"	15104
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2012"	"2012"	15048
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	14966
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	15515
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	15512
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2011"	"2011"	14762
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2012"	"2012"	15271
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	15367
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2014"	"2014"	15421
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2015"	"2015"	15820
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2011"	"2011"	14523
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2012"	"2012"	15080
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2013"	"2013"	15011
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2014"	"2014"	14903
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2015"	"2015"	15503
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2011"	"2011"	14531
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2012"	"2012"	14703
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	15254
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	15372
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	15437
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2011"	"2011"	14322
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2012"	"2012"	14497
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2013"	"2013"	15002
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2014"	"2014"	14906
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2015"	"2015"	14842
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2011"	"2011"	14178
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2012"	"2012"	14553
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2013"	"2013"	14753
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2014"	"2014"	15305
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2015"	"2015"	15388
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2011"	"2011"	13921
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2012"	"2012"	14257
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	14438
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	14928
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	14839
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2011"	"2011"	13661
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2012"	"2012"	14123
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2013"	"2013"	14532
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2014"	"2014"	14699
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2015"	"2015"	15281
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2011"	"2011"	13299
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2012"	"2012"	13851
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	14154
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	14356
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	14894
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2011"	"2011"	13000
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2012"	"2012"	13592
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2013"	"2013"	14115
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2014"	"2014"	14510
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2015"	"2015"	14683
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2011"	"2011"	12555
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2012"	"2012"	13229
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	13774
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	14119
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	14316
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2011"	"2011"	12420
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2012"	"2012"	12975
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2013"	"2013"	13618
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2014"	"2014"	14070
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2015"	"2015"	14485
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2011"	"2011"	11917
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2012"	"2012"	12476
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2013"	"2013"	13197
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2014"	"2014"	13697
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2015"	"2015"	14010
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2011"	"2011"	12033
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2012"	"2012"	12417
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2013"	"2013"	12944
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2014"	"2014"	13609
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2015"	"2015"	14024
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2011"	"2011"	11490
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2012"	"2012"	11873
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2013"	"2013"	12426
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2014"	"2014"	13101
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2015"	"2015"	13618
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2011"	"2011"	11591
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2012"	"2012"	12021
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2013"	"2013"	12395
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2014"	"2014"	12936
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2015"	"2015"	13583
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2011"	"2011"	11133
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2012"	"2012"	11430
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2013"	"2013"	11781
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2014"	"2014"	12356
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2015"	"2015"	13037
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2011"	"2011"	11268
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2012"	"2012"	11518
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2013"	"2013"	11948
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2014"	"2014"	12364
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2015"	"2015"	12873
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2011"	"2011"	10853
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2012"	"2012"	11032
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2013"	"2013"	11352
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2014"	"2014"	11698
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2015"	"2015"	12243
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2011"	"2011"	11698
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2012"	"2012"	11282
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2013"	"2013"	11573
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2014"	"2014"	11928
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2015"	"2015"	12302
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2011"	"2011"	11135
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2012"	"2012"	10769
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2013"	"2013"	10968
