"Notes"	"States"	"States Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Utah"	"49"	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	21727
	"Utah"	"49"	"33 years"	"33"	"Female"	"F"	"2020"	"2020"	21166
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2016"	"2016"	22965
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2017"	"2017"	22336
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2018"	"2018"	22500
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2019"	"2019"	21551
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"2020"	"2020"	21389
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	22656
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	22452
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	21782
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	21939
	"Utah"	"49"	"34 years"	"34"	"Female"	"F"	"2020"	"2020"	21783
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2016"	"2016"	23241
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2017"	"2017"	23200
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2018"	"2018"	22439
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2019"	"2019"	22564
	"Utah"	"49"	"34 years"	"34"	"Male"	"M"	"2020"	"2020"	21602
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	22602
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	22840
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	22654
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	21859
	"Utah"	"49"	"35 years"	"35"	"Female"	"F"	"2020"	"2020"	21997
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2016"	"2016"	23283
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2017"	"2017"	23476
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2018"	"2018"	23415
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2019"	"2019"	22620
	"Utah"	"49"	"35 years"	"35"	"Male"	"M"	"2020"	"2020"	22706
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2016"	"2016"	23053
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2017"	"2017"	22656
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2018"	"2018"	23018
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2019"	"2019"	22761
	"Utah"	"49"	"36 years"	"36"	"Female"	"F"	"2020"	"2020"	21969
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2016"	"2016"	23781
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2017"	"2017"	23448
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2018"	"2018"	23525
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2019"	"2019"	23438
	"Utah"	"49"	"36 years"	"36"	"Male"	"M"	"2020"	"2020"	22646
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2016"	"2016"	21827
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2017"	"2017"	23200
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2018"	"2018"	22790
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2019"	"2019"	22992
	"Utah"	"49"	"37 years"	"37"	"Female"	"F"	"2020"	"2020"	22792
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2016"	"2016"	22786
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2017"	"2017"	24015
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2018"	"2018"	23589
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2019"	"2019"	23554
	"Utah"	"49"	"37 years"	"37"	"Male"	"M"	"2020"	"2020"	23567
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2016"	"2016"	21714
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2017"	"2017"	22057
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2018"	"2018"	23241
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2019"	"2019"	22879
	"Utah"	"49"	"38 years"	"38"	"Female"	"F"	"2020"	"2020"	23090
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2016"	"2016"	22450
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2017"	"2017"	23001
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2018"	"2018"	24172
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2019"	"2019"	23618
	"Utah"	"49"	"38 years"	"38"	"Male"	"M"	"2020"	"2020"	23656
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	21001
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	21902
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	22207
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	23333
	"Utah"	"49"	"39 years"	"39"	"Female"	"F"	"2020"	"2020"	22895
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2016"	"2016"	21897
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2017"	"2017"	22497
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2018"	"2018"	23033
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2019"	"2019"	24224
	"Utah"	"49"	"39 years"	"39"	"Male"	"M"	"2020"	"2020"	23634
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	19680
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	21097
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	21973
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	22210
	"Utah"	"49"	"40 years"	"40"	"Female"	"F"	"2020"	"2020"	23402
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2016"	"2016"	20408
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2017"	"2017"	22033
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2018"	"2018"	22566
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2019"	"2019"	23036
	"Utah"	"49"	"40 years"	"40"	"Male"	"M"	"2020"	"2020"	24313
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	18957
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	19754
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	21108
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	22036
	"Utah"	"49"	"41 years"	"41"	"Female"	"F"	"2020"	"2020"	22252
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2016"	"2016"	19695
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2017"	"2017"	20492
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2018"	"2018"	22115
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2019"	"2019"	22613
	"Utah"	"49"	"41 years"	"41"	"Male"	"M"	"2020"	"2020"	23144
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	17710
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	19042
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	19839
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	21142
	"Utah"	"49"	"42 years"	"42"	"Female"	"F"	"2020"	"2020"	22142
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	18482
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	19811
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	20510
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	22121
	"Utah"	"49"	"42 years"	"42"	"Male"	"M"	"2020"	"2020"	22667
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	17139
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	17768
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	19055
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	19847
	"Utah"	"49"	"43 years"	"43"	"Female"	"F"	"2020"	"2020"	21159
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	17780
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	18579
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	19848
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	20544
	"Utah"	"49"	"43 years"	"43"	"Male"	"M"	"2020"	"2020"	22179
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	17064
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	17187
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	17798
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	19034
	"Utah"	"49"	"44 years"	"44"	"Female"	"F"	"2020"	"2020"	19863
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	17721
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	17816
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	18597
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	19866
	"Utah"	"49"	"44 years"	"44"	"Male"	"M"	"2020"	"2020"	20536
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	17275
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	17058
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	17203
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	17831
	"Utah"	"49"	"45 years"	"45"	"Female"	"F"	"2020"	"2020"	19046
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	17960
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	17752
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	17905
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	18606
	"Utah"	"49"	"45 years"	"45"	"Male"	"M"	"2020"	"2020"	19836
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	16825
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	17421
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	17074
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	17297
	"Utah"	"49"	"46 years"	"46"	"Female"	"F"	"2020"	"2020"	17875
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	17557
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	18068
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	17828
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	17893
	"Utah"	"49"	"46 years"	"46"	"Male"	"M"	"2020"	"2020"	18615
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	15835
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	16893
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	17523
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	17135
	"Utah"	"49"	"47 years"	"47"	"Female"	"F"	"2020"	"2020"	17345
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2016"	"2016"	16108
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2017"	"2017"	17561
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2018"	"2018"	18050
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2019"	"2019"	17783
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"2020"	"2020"	17877
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2016"	"2016"	14861
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2017"	"2017"	15919
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2018"	"2018"	16952
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2019"	"2019"	17598
	"Utah"	"49"	"48 years"	"48"	"Female"	"F"	"2020"	"2020"	17154
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2016"	"2016"	15354
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2017"	"2017"	16149
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2018"	"2018"	17564
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2019"	"2019"	18100
	"Utah"	"49"	"48 years"	"48"	"Male"	"M"	"2020"	"2020"	17801
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2016"	"2016"	14560
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2017"	"2017"	14935
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2018"	"2018"	16028
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2019"	"2019"	16972
	"Utah"	"49"	"49 years"	"49"	"Female"	"F"	"2020"	"2020"	17624
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2016"	"2016"	15243
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2017"	"2017"	15405
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2018"	"2018"	16218
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2019"	"2019"	17611
	"Utah"	"49"	"49 years"	"49"	"Male"	"M"	"2020"	"2020"	18087
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2016"	"2016"	14345
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2017"	"2017"	14565
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2018"	"2018"	15010
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2019"	"2019"	16050
	"Utah"	"49"	"50 years"	"50"	"Female"	"F"	"2020"	"2020"	16976
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2016"	"2016"	14551
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2017"	"2017"	15213
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2018"	"2018"	15319
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2019"	"2019"	16137
	"Utah"	"49"	"50 years"	"50"	"Male"	"M"	"2020"	"2020"	17545
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2016"	"2016"	14704
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2017"	"2017"	14334
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2018"	"2018"	14609
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2019"	"2019"	14999
	"Utah"	"49"	"51 years"	"51"	"Female"	"F"	"2020"	"2020"	16105
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2016"	"2016"	14981
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2017"	"2017"	14649
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2018"	"2018"	15255
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2019"	"2019"	15364
	"Utah"	"49"	"51 years"	"51"	"Male"	"M"	"2020"	"2020"	16197
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2016"	"2016"	15227
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2017"	"2017"	14765
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2018"	"2018"	14328
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2019"	"2019"	14603
	"Utah"	"49"	"52 years"	"52"	"Female"	"F"	"2020"	"2020"	15056
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2016"	"2016"	14980
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2017"	"2017"	15008
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2018"	"2018"	14571
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2019"	"2019"	15210
	"Utah"	"49"	"52 years"	"52"	"Male"	"M"	"2020"	"2020"	15359
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2016"	"2016"	15585
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2017"	"2017"	15271
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2018"	"2018"	14793
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2019"	"2019"	14380
	"Utah"	"49"	"53 years"	"53"	"Female"	"F"	"2020"	"2020"	14682
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2016"	"2016"	15292
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2017"	"2017"	14985
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2018"	"2018"	15016
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2019"	"2019"	14594
	"Utah"	"49"	"53 years"	"53"	"Male"	"M"	"2020"	"2020"	15196
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2016"	"2016"	15788
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2017"	"2017"	15688
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2018"	"2018"	15330
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2019"	"2019"	14874
	"Utah"	"49"	"54 years"	"54"	"Female"	"F"	"2020"	"2020"	14378
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2016"	"2016"	15434
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2017"	"2017"	15370
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2018"	"2018"	15026
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2019"	"2019"	15043
	"Utah"	"49"	"54 years"	"54"	"Male"	"M"	"2020"	"2020"	14629
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2016"	"2016"	15910
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2017"	"2017"	15804
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2018"	"2018"	15736
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2019"	"2019"	15377
	"Utah"	"49"	"55 years"	"55"	"Female"	"F"	"2020"	"2020"	14912
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2016"	"2016"	15465
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2017"	"2017"	15377
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2018"	"2018"	15400
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2019"	"2019"	15009
	"Utah"	"49"	"55 years"	"55"	"Male"	"M"	"2020"	"2020"	15053
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	15809
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	15920
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	15753
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	15704
	"Utah"	"49"	"56 years"	"56"	"Female"	"F"	"2020"	"2020"	15322
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2016"	"2016"	15438
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2017"	"2017"	15521
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2018"	"2018"	15388
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2019"	"2019"	15414
	"Utah"	"49"	"56 years"	"56"	"Male"	"M"	"2020"	"2020"	14976
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2016"	"2016"	15541
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2017"	"2017"	15956
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2018"	"2018"	15951
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2019"	"2019"	15817
	"Utah"	"49"	"57 years"	"57"	"Female"	"F"	"2020"	"2020"	15698
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	14851
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	15393
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	15461
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	15341
	"Utah"	"49"	"57 years"	"57"	"Male"	"M"	"2020"	"2020"	15396
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2016"	"2016"	15430
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2017"	"2017"	15576
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2018"	"2018"	15959
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2019"	"2019"	15994
	"Utah"	"49"	"58 years"	"58"	"Female"	"F"	"2020"	"2020"	15861
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	14787
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	14896
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	15381
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	15427
	"Utah"	"49"	"58 years"	"58"	"Male"	"M"	"2020"	"2020"	15299
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2016"	"2016"	15291
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2017"	"2017"	15416
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2018"	"2018"	15574
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2019"	"2019"	15911
	"Utah"	"49"	"59 years"	"59"	"Female"	"F"	"2020"	"2020"	15967
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	14822
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	14758
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	14842
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	15358
	"Utah"	"49"	"59 years"	"59"	"Male"	"M"	"2020"	"2020"	15395
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2016"	"2016"	14663
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2017"	"2017"	15298
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2018"	"2018"	15399
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2019"	"2019"	15611
	"Utah"	"49"	"60 years"	"60"	"Female"	"F"	"2020"	"2020"	15925
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2016"	"2016"	14273
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2017"	"2017"	14801
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2018"	"2018"	14720
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2019"	"2019"	14808
	"Utah"	"49"	"60 years"	"60"	"Male"	"M"	"2020"	"2020"	15303
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2016"	"2016"	14525
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2017"	"2017"	14682
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2018"	"2018"	15311
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2019"	"2019"	15415
	"Utah"	"49"	"61 years"	"61"	"Female"	"F"	"2020"	"2020"	15710
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2016"	"2016"	14014
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2017"	"2017"	14214
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2018"	"2018"	14702
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2019"	"2019"	14687
	"Utah"	"49"	"61 years"	"61"	"Male"	"M"	"2020"	"2020"	14802
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2016"	"2016"	14052
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2017"	"2017"	14578
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2018"	"2018"	14645
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2019"	"2019"	15306
	"Utah"	"49"	"62 years"	"62"	"Female"	"F"	"2020"	"2020"	15416
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2016"	"2016"	13553
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2017"	"2017"	13936
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2018"	"2018"	14140
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2019"	"2019"	14633
	"Utah"	"49"	"62 years"	"62"	"Male"	"M"	"2020"	"2020"	14625
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2016"	"2016"	13547
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2017"	"2017"	14048
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2018"	"2018"	14511
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2019"	"2019"	14604
	"Utah"	"49"	"63 years"	"63"	"Female"	"F"	"2020"	"2020"	15289
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2016"	"2016"	12922
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2017"	"2017"	13504
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2018"	"2018"	13873
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2019"	"2019"	14028
	"Utah"	"49"	"63 years"	"63"	"Male"	"M"	"2020"	"2020"	14598
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2016"	"2016"	12873
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2017"	"2017"	13550
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2018"	"2018"	14024
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2019"	"2019"	14479
	"Utah"	"49"	"64 years"	"64"	"Female"	"F"	"2020"	"2020"	14618
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2016"	"2016"	12165
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2017"	"2017"	12807
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2018"	"2018"	13465
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2019"	"2019"	13810
	"Utah"	"49"	"64 years"	"64"	"Male"	"M"	"2020"	"2020"	13929
	"Utah"	"49"	"65 years"	"65"	"Female"	"F"	"2016"	"2016"	12286
	"Utah"	"49"	"65 years"	"65"	"Female"	"F"	"2017"	"2017"	12874
	"Utah"	"49"	"65 years"	"65"	"Female"	"F"	"2018"	"2018"	13560
	"Utah"	"49"	"65 years"	"65"	"Female"	"F"	"2019"	"2019"	14021
	"Utah"	"49"	"65 years"	"65"	"Female"	"F"	"2020"	"2020"	14507
	"Utah"	"49"	"65 years"	"65"	"Male"	"M"	"2016"	"2016"	11560
